TimeSeries ID,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:2xx,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:5xx
response_code_class,2xx,5xx
project_id,llm-workload-characterization2,llm-workload-characterization2
Sun May 25 2025 22:22:00 GMT+0300 (GMT+03:00),0.23333333333333334,0
Sun May 25 2025 22:23:00 GMT+0300 (GMT+03:00),0.48333333333333334,0
Sun May 25 2025 22:24:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 22:25:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 22:26:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 22:27:00 GMT+0300 (GMT+03:00),3,0.43333333333333335
Sun May 25 2025 22:28:00 GMT+0300 (GMT+03:00),9,1.4166666666666667
Sun May 25 2025 22:29:00 GMT+0300 (GMT+03:00),8,1.3166666666666667
Sun May 25 2025 22:30:00 GMT+0300 (GMT+03:00),1.1833333333333333,0.11666666666666667
Sun May 25 2025 22:31:00 GMT+0300 (GMT+03:00),0.6166666666666667,0
Sun May 25 2025 22:32:00 GMT+0300 (GMT+03:00),2.0166666666666666,0.016666666666666666
Sun May 25 2025 22:33:00 GMT+0300 (GMT+03:00),9.833333333333334,0.11666666666666667
Sun May 25 2025 22:34:00 GMT+0300 (GMT+03:00),10,0.2
Sun May 25 2025 22:35:00 GMT+0300 (GMT+03:00),2.216666666666667,0
Sun May 25 2025 22:36:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),0.8833333333333333,0.016666666666666666
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),8.983333333333333,0.11666666666666667
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),10.316666666666666,0.16666666666666666
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),3.783333333333333,0.016666666666666666
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),0.6166666666666667,0
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),7.633333333333334,0.08333333333333333
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),10.2,0.13333333333333333
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),5.45,0.08333333333333333
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),0.7666666666666667,0
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),0.6,0
