TimeSeries ID,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization.response_code_class:2xx,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization.response_code_class:5xx
response_code_class,2xx,5xx
project_id,llm-workload-characterization,llm-workload-characterization
Fri May 23 2025 17:38:00 GMT+0300 (GMT+03:00),2.433333333333333,20.733333333333334
Fri May 23 2025 17:39:00 GMT+0300 (GMT+03:00),0.5666666666666667,0.35
Fri May 23 2025 17:40:00 GMT+0300 (GMT+03:00),0.4166666666666667,0
Fri May 23 2025 17:41:00 GMT+0300 (GMT+03:00),0.38333333333333336,0
Fri May 23 2025 17:42:00 GMT+0300 (GMT+03:00),0.3333333333333333,0
Fri May 23 2025 17:43:00 GMT+0300 (GMT+03:00),6.783333333333333,12.333333333333334
Fri May 23 2025 17:44:00 GMT+0300 (GMT+03:00),1.9,2.816666666666667
Fri May 23 2025 17:45:00 GMT+0300 (GMT+03:00),0.4166666666666667,0
Fri May 23 2025 17:46:00 GMT+0300 (GMT+03:00),0.38333333333333336,0
Fri May 23 2025 17:47:00 GMT+0300 (GMT+03:00),0.38333333333333336,0
Fri May 23 2025 17:48:00 GMT+0300 (GMT+03:00),5.983333333333333,11.033333333333333
Fri May 23 2025 17:49:00 GMT+0300 (GMT+03:00),3.3,3.466666666666667
Fri May 23 2025 17:50:00 GMT+0300 (GMT+03:00),0.45,0
Fri May 23 2025 17:51:00 GMT+0300 (GMT+03:00),0.4,0
Fri May 23 2025 17:52:00 GMT+0300 (GMT+03:00),0.3333333333333333,0
Fri May 23 2025 17:53:00 GMT+0300 (GMT+03:00),4.483333333333333,7.333333333333333
Fri May 23 2025 17:54:00 GMT+0300 (GMT+03:00),5.916666666666667,6.033333333333333
Fri May 23 2025 17:55:00 GMT+0300 (GMT+03:00),0.4166666666666667,0
Fri May 23 2025 17:56:00 GMT+0300 (GMT+03:00),0.45,0
Fri May 23 2025 17:57:00 GMT+0300 (GMT+03:00),0.4,0
Fri May 23 2025 17:58:00 GMT+0300 (GMT+03:00),1.85,3.8333333333333335
Fri May 23 2025 17:59:00 GMT+0300 (GMT+03:00),9.066666666666666,8.933333333333334
Fri May 23 2025 18:00:00 GMT+0300 (GMT+03:00),0.4666666666666667,0
Fri May 23 2025 18:01:00 GMT+0300 (GMT+03:00),0.4166666666666667,0
Fri May 23 2025 18:02:00 GMT+0300 (GMT+03:00),0.43333333333333335,0
Fri May 23 2025 18:03:00 GMT+0300 (GMT+03:00),0.6166666666666667,0.4
Fri May 23 2025 18:04:00 GMT+0300 (GMT+03:00),11.683333333333334,10.933333333333334
Fri May 23 2025 18:05:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Fri May 23 2025 18:06:00 GMT+0300 (GMT+03:00),0.45,0
Fri May 23 2025 18:07:00 GMT+0300 (GMT+03:00),0.45,0
Fri May 23 2025 18:08:00 GMT+0300 (GMT+03:00),0.15,0
Fri May 23 2025 18:09:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:10:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:11:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:12:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:13:00 GMT+0300 (GMT+03:00),0.13333333333333333,0
Fri May 23 2025 18:14:00 GMT+0300 (GMT+03:00),0.3,0
Fri May 23 2025 18:15:00 GMT+0300 (GMT+03:00),0.2833333333333333,0
Fri May 23 2025 18:16:00 GMT+0300 (GMT+03:00),0.3333333333333333,0
Fri May 23 2025 18:17:00 GMT+0300 (GMT+03:00),0.38333333333333336,0
Fri May 23 2025 18:18:00 GMT+0300 (GMT+03:00),2.1333333333333333,1.7333333333333334
Fri May 23 2025 18:19:00 GMT+0300 (GMT+03:00),5.9,4.383333333333334
Fri May 23 2025 18:20:00 GMT+0300 (GMT+03:00),6,4.133333333333334
Fri May 23 2025 18:21:00 GMT+0300 (GMT+03:00),4.716666666666667,3.65
Fri May 23 2025 18:22:00 GMT+0300 (GMT+03:00),0.5833333333333334,0.18333333333333332
Fri May 23 2025 18:23:00 GMT+0300 (GMT+03:00),2.4,0.05
Fri May 23 2025 18:24:00 GMT+0300 (GMT+03:00),9.65,0.23333333333333334
Fri May 23 2025 18:25:00 GMT+0300 (GMT+03:00),9.75,0.3333333333333333
Fri May 23 2025 18:26:00 GMT+0300 (GMT+03:00),9.333333333333334,0.6833333333333333
Fri May 23 2025 18:27:00 GMT+0300 (GMT+03:00),1.2666666666666666,0.016666666666666666
Fri May 23 2025 18:28:00 GMT+0300 (GMT+03:00),1.2166666666666666,0.05
Fri May 23 2025 18:29:00 GMT+0300 (GMT+03:00),9.1,0.35
Fri May 23 2025 18:30:00 GMT+0300 (GMT+03:00),9.766666666666667,0.31666666666666665
Fri May 23 2025 18:31:00 GMT+0300 (GMT+03:00),9.516666666666667,0.35
Fri May 23 2025 18:32:00 GMT+0300 (GMT+03:00),2.6666666666666665,0.06666666666666667
Fri May 23 2025 18:33:00 GMT+0300 (GMT+03:00),0.5833333333333334,0
Fri May 23 2025 18:34:00 GMT+0300 (GMT+03:00),8.016666666666667,0.25
Fri May 23 2025 18:35:00 GMT+0300 (GMT+03:00),9.966666666666667,0.3333333333333333
Fri May 23 2025 18:36:00 GMT+0300 (GMT+03:00),9.316666666666666,0.48333333333333334
Fri May 23 2025 18:37:00 GMT+0300 (GMT+03:00),4.05,0.2
Fri May 23 2025 18:38:00 GMT+0300 (GMT+03:00),0.55,0
Fri May 23 2025 18:39:00 GMT+0300 (GMT+03:00),6.516666666666667,0.18333333333333332
Fri May 23 2025 18:40:00 GMT+0300 (GMT+03:00),9.9,0.3
Fri May 23 2025 18:41:00 GMT+0300 (GMT+03:00),9.133333333333333,0.26666666666666666
Fri May 23 2025 18:42:00 GMT+0300 (GMT+03:00),6.15,0.3
Fri May 23 2025 18:43:00 GMT+0300 (GMT+03:00),0.6,0
Fri May 23 2025 18:44:00 GMT+0300 (GMT+03:00),4.983333333333333,0.13333333333333333
Fri May 23 2025 18:45:00 GMT+0300 (GMT+03:00),9.716666666666667,0.2833333333333333
Fri May 23 2025 18:46:00 GMT+0300 (GMT+03:00),8.95,0.2833333333333333
Fri May 23 2025 18:47:00 GMT+0300 (GMT+03:00),7.9,0.3
Fri May 23 2025 18:48:00 GMT+0300 (GMT+03:00),0.4,0
Fri May 23 2025 18:49:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:50:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:51:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:52:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 18:53:00 GMT+0300 (GMT+03:00),0.08333333333333333,0
Fri May 23 2025 18:54:00 GMT+0300 (GMT+03:00),0.3,0
Fri May 23 2025 18:55:00 GMT+0300 (GMT+03:00),0.31666666666666665,0
Fri May 23 2025 18:56:00 GMT+0300 (GMT+03:00),0.31666666666666665,0
Fri May 23 2025 18:57:00 GMT+0300 (GMT+03:00),0.3,0
Fri May 23 2025 18:58:00 GMT+0300 (GMT+03:00),3.683333333333333,24.133333333333333
Fri May 23 2025 18:59:00 GMT+0300 (GMT+03:00),1.1166666666666667,3.45
Fri May 23 2025 19:00:00 GMT+0300 (GMT+03:00),0.4,0
Fri May 23 2025 19:01:00 GMT+0300 (GMT+03:00),0.4666666666666667,0.1
Fri May 23 2025 19:02:00 GMT+0300 (GMT+03:00),0.35,0
Fri May 23 2025 19:03:00 GMT+0300 (GMT+03:00),7.783333333333333,15.866666666666667
Fri May 23 2025 19:04:00 GMT+0300 (GMT+03:00),3.466666666666667,4.9
Fri May 23 2025 19:05:00 GMT+0300 (GMT+03:00),0.36666666666666664,0
Fri May 23 2025 19:06:00 GMT+0300 (GMT+03:00),0.55,0
Fri May 23 2025 19:07:00 GMT+0300 (GMT+03:00),0.4666666666666667,0
Fri May 23 2025 19:08:00 GMT+0300 (GMT+03:00),5.333333333333333,13.75
Fri May 23 2025 19:09:00 GMT+0300 (GMT+03:00),5.166666666666667,7.666666666666667
Fri May 23 2025 19:10:00 GMT+0300 (GMT+03:00),0.38333333333333336,0
Fri May 23 2025 19:11:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Fri May 23 2025 19:12:00 GMT+0300 (GMT+03:00),0.4666666666666667,0
Fri May 23 2025 19:13:00 GMT+0300 (GMT+03:00),2.7333333333333334,7.333333333333333
Fri May 23 2025 19:14:00 GMT+0300 (GMT+03:00),8.45,13.383333333333333
Fri May 23 2025 19:15:00 GMT+0300 (GMT+03:00),0.48333333333333334,0
Fri May 23 2025 19:16:00 GMT+0300 (GMT+03:00),0.4166666666666667,0
Fri May 23 2025 19:17:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Fri May 23 2025 19:18:00 GMT+0300 (GMT+03:00),1.2666666666666666,2.05
Fri May 23 2025 19:19:00 GMT+0300 (GMT+03:00),11.166666666666666,17.366666666666667
Fri May 23 2025 19:20:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Fri May 23 2025 19:21:00 GMT+0300 (GMT+03:00),0.43333333333333335,0
Fri May 23 2025 19:22:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Fri May 23 2025 19:23:00 GMT+0300 (GMT+03:00),0.5166666666666667,0.18333333333333332
Fri May 23 2025 19:24:00 GMT+0300 (GMT+03:00),11.7,19.2
Fri May 23 2025 19:25:00 GMT+0300 (GMT+03:00),0.7666666666666667,0.05
Fri May 23 2025 19:26:00 GMT+0300 (GMT+03:00),0.4166666666666667,0
Fri May 23 2025 19:27:00 GMT+0300 (GMT+03:00),0.65,0
Fri May 23 2025 19:28:00 GMT+0300 (GMT+03:00),0.23333333333333334,0
Fri May 23 2025 19:29:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 19:30:00 GMT+0300 (GMT+03:00),0,0
Fri May 23 2025 19:31:00 GMT+0300 (GMT+03:00),0,0
